ds,y,hour,day_of_week,is_weekend
2025-12-17 05:51:19.352495,199,5,Wednesday,0
2025-12-17 05:56:19.352495,193,5,Wednesday,0
2025-12-17 06:01:19.352495,195,6,Wednesday,0
2025-12-17 06:06:19.352495,200,6,Wednesday,0
2025-12-17 06:11:19.352495,195,6,Wednesday,0
2025-12-17 06:16:19.352495,212,6,Wednesday,0
2025-12-17 06:21:19.352495,207,6,Wednesday,0
2025-12-17 06:26:19.352495,208,6,Wednesday,0
2025-12-17 06:31:19.352495,191,6,Wednesday,0
2025-12-17 06:36:19.352495,201,6,Wednesday,0
2025-12-17 06:41:19.352495,199,6,Wednesday,0
2025-12-17 06:46:19.352495,193,6,Wednesday,0
2025-12-17 06:51:19.352495,207,6,Wednesday,0
2025-12-17 06:56:19.352495,199,6,Wednesday,0
2025-12-17 07:01:19.352495,212,7,Wednesday,0
2025-12-17 07:06:19.352495,196,7,Wednesday,0
2025-12-17 07:11:19.352495,224,7,Wednesday,0
2025-12-17 07:16:19.352495,199,7,Wednesday,0
2025-12-17 07:21:19.352495,211,7,Wednesday,0
2025-12-17 07:26:19.352495,218,7,Wednesday,0
2025-12-17 07:31:19.352495,205,7,Wednesday,0
2025-12-17 07:36:19.352495,220,7,Wednesday,0
2025-12-17 07:41:19.352495,200,7,Wednesday,0
2025-12-17 07:46:19.352495,228,7,Wednesday,0
2025-12-17 07:51:19.352495,214,7,Wednesday,0
2025-12-17 07:56:19.352495,209,7,Wednesday,0
2025-12-17 08:01:19.352495,212,8,Wednesday,0
2025-12-17 08:06:19.352495,224,8,Wednesday,0
2025-12-17 08:11:19.352495,211,8,Wednesday,0
2025-12-17 08:16:19.352495,210,8,Wednesday,0
2025-12-17 08:21:19.352495,216,8,Wednesday,0
2025-12-17 08:26:19.352495,207,8,Wednesday,0
2025-12-17 08:31:19.352495,238,8,Wednesday,0
2025-12-17 08:36:19.352495,215,8,Wednesday,0
2025-12-17 08:41:19.352495,229,8,Wednesday,0
2025-12-17 08:46:19.352495,224,8,Wednesday,0
2025-12-17 08:51:19.352495,213,8,Wednesday,0
2025-12-17 08:56:19.352495,223,8,Wednesday,0
2025-12-17 09:01:19.352495,232,9,Wednesday,0
2025-12-17 09:06:19.352495,222,9,Wednesday,0
2025-12-17 09:11:19.352495,237,9,Wednesday,0
2025-12-17 09:16:19.352495,236,9,Wednesday,0
2025-12-17 09:21:19.352495,235,9,Wednesday,0
2025-12-17 09:26:19.352495,222,9,Wednesday,0
2025-12-17 09:31:19.352495,216,9,Wednesday,0
2025-12-17 09:36:19.352495,222,9,Wednesday,0
2025-12-17 09:41:19.352495,230,9,Wednesday,0
2025-12-17 09:46:19.352495,234,9,Wednesday,0
2025-12-17 09:51:19.352495,208,9,Wednesday,0
2025-12-17 09:56:19.352495,230,9,Wednesday,0
2025-12-17 10:01:19.352495,232,10,Wednesday,0
2025-12-17 10:06:19.352495,228,10,Wednesday,0
2025-12-17 10:11:19.352495,244,10,Wednesday,0
2025-12-17 10:16:19.352495,236,10,Wednesday,0
2025-12-17 10:21:19.352495,245,10,Wednesday,0
2025-12-17 10:26:19.352495,230,10,Wednesday,0
2025-12-17 10:31:19.352495,242,10,Wednesday,0
2025-12-17 10:36:19.352495,249,10,Wednesday,0
2025-12-17 10:41:19.352495,246,10,Wednesday,0
2025-12-17 10:46:19.352495,223,10,Wednesday,0
2025-12-17 10:51:19.352495,231,10,Wednesday,0
2025-12-17 10:56:19.352495,231,10,Wednesday,0
2025-12-17 11:01:19.352495,239,11,Wednesday,0
2025-12-17 11:06:19.352495,241,11,Wednesday,0
2025-12-17 11:11:19.352495,226,11,Wednesday,0
2025-12-17 11:16:19.352495,236,11,Wednesday,0
2025-12-17 11:21:19.352495,215,11,Wednesday,0
2025-12-17 11:26:19.352495,250,11,Wednesday,0
2025-12-17 11:31:19.352495,230,11,Wednesday,0
2025-12-17 11:36:19.352495,236,11,Wednesday,0
2025-12-17 11:41:19.352495,232,11,Wednesday,0
2025-12-17 11:46:19.352495,247,11,Wednesday,0
2025-12-17 11:51:19.352495,207,11,Wednesday,0
2025-12-17 11:56:19.352495,236,11,Wednesday,0
2025-12-17 12:01:19.352495,235,12,Wednesday,0
2025-12-17 12:06:19.352495,231,12,Wednesday,0
2025-12-17 12:11:19.352495,253,12,Wednesday,0
2025-12-17 12:16:19.352495,227,12,Wednesday,0
2025-12-17 12:21:19.352495,243,12,Wednesday,0
2025-12-17 12:26:19.352495,239,12,Wednesday,0
2025-12-17 12:31:19.352495,248,12,Wednesday,0
2025-12-17 12:36:19.352495,229,12,Wednesday,0
2025-12-17 12:41:19.352495,228,12,Wednesday,0
2025-12-17 12:46:19.352495,246,12,Wednesday,0
2025-12-17 12:51:19.352495,239,12,Wednesday,0
2025-12-17 12:56:19.352495,219,12,Wednesday,0
2025-12-17 13:01:19.352495,229,13,Wednesday,0
2025-12-17 13:06:19.352495,238,13,Wednesday,0
2025-12-17 13:11:19.352495,242,13,Wednesday,0
2025-12-17 13:16:19.352495,227,13,Wednesday,0
2025-12-17 13:21:19.352495,204,13,Wednesday,0
2025-12-17 13:26:19.352495,238,13,Wednesday,0
2025-12-17 13:31:19.352495,221,13,Wednesday,0
2025-12-17 13:36:19.352495,212,13,Wednesday,0
2025-12-17 13:41:19.352495,204,13,Wednesday,0
2025-12-17 13:46:19.352495,240,13,Wednesday,0
2025-12-17 13:51:19.352495,233,13,Wednesday,0
2025-12-17 13:56:19.352495,229,13,Wednesday,0
2025-12-17 14:01:19.352495,244,14,Wednesday,0
2025-12-17 14:06:19.352495,236,14,Wednesday,0
2025-12-17 14:11:19.352495,246,14,Wednesday,0
2025-12-17 14:16:19.352495,215,14,Wednesday,0
2025-12-17 14:21:19.352495,228,14,Wednesday,0
2025-12-17 14:26:19.352495,212,14,Wednesday,0
2025-12-17 14:31:19.352495,225,14,Wednesday,0
2025-12-17 14:36:19.352495,225,14,Wednesday,0
2025-12-17 14:41:19.352495,233,14,Wednesday,0
2025-12-17 14:46:19.352495,226,14,Wednesday,0
2025-12-17 14:51:19.352495,232,14,Wednesday,0
2025-12-17 14:56:19.352495,232,14,Wednesday,0
2025-12-17 15:01:19.352495,246,15,Wednesday,0
2025-12-17 15:06:19.352495,220,15,Wednesday,0
2025-12-17 15:11:19.352495,214,15,Wednesday,0
2025-12-17 15:16:19.352495,225,15,Wednesday,0
2025-12-17 15:21:19.352495,214,15,Wednesday,0
2025-12-17 15:26:19.352495,236,15,Wednesday,0
2025-12-17 15:31:19.352495,217,15,Wednesday,0
2025-12-17 15:36:19.352495,214,15,Wednesday,0
2025-12-17 15:41:19.352495,214,15,Wednesday,0
2025-12-17 15:46:19.352495,225,15,Wednesday,0
2025-12-17 15:51:19.352495,216,15,Wednesday,0
2025-12-17 15:56:19.352495,210,15,Wednesday,0
2025-12-17 16:01:19.352495,233,16,Wednesday,0
2025-12-17 16:06:19.352495,207,16,Wednesday,0
2025-12-17 16:11:19.352495,215,16,Wednesday,0
2025-12-17 16:16:19.352495,220,16,Wednesday,0
2025-12-17 16:21:19.352495,197,16,Wednesday,0
2025-12-17 16:26:19.352495,217,16,Wednesday,0
2025-12-17 16:31:19.352495,201,16,Wednesday,0
2025-12-17 16:36:19.352495,219,16,Wednesday,0
2025-12-17 16:41:19.352495,200,16,Wednesday,0
2025-12-17 16:46:19.352495,216,16,Wednesday,0
2025-12-17 16:51:19.352495,219,16,Wednesday,0
2025-12-17 16:56:19.352495,216,16,Wednesday,0
2025-12-17 17:01:19.352495,209,17,Wednesday,0
2025-12-17 17:06:19.352495,203,17,Wednesday,0
2025-12-17 17:11:19.352495,199,17,Wednesday,0
2025-12-17 17:16:19.352495,219,17,Wednesday,0
2025-12-17 17:21:19.352495,196,17,Wednesday,0
2025-12-17 17:26:19.352495,192,17,Wednesday,0
2025-12-17 17:31:19.352495,208,17,Wednesday,0
2025-12-17 17:36:19.352495,193,17,Wednesday,0
2025-12-17 17:41:19.352495,190,17,Wednesday,0
2025-12-17 17:46:19.352495,184,17,Wednesday,0
2025-12-17 17:51:19.352495,193,17,Wednesday,0
2025-12-17 17:56:19.352495,196,17,Wednesday,0
2025-12-17 18:01:19.352495,199,18,Wednesday,0
2025-12-17 18:06:19.352495,205,18,Wednesday,0
2025-12-17 18:11:19.352495,200,18,Wednesday,0
2025-12-17 18:16:19.352495,192,18,Wednesday,0
2025-12-17 18:21:19.352495,191,18,Wednesday,0
2025-12-17 18:26:19.352495,197,18,Wednesday,0
2025-12-17 18:31:19.352495,204,18,Wednesday,0
2025-12-17 18:36:19.352495,191,18,Wednesday,0
2025-12-17 18:41:19.352495,185,18,Wednesday,0
2025-12-17 18:46:19.352495,179,18,Wednesday,0
2025-12-17 18:51:19.352495,173,18,Wednesday,0
2025-12-17 18:56:19.352495,194,18,Wednesday,0
2025-12-17 19:01:19.352495,192,19,Wednesday,0
2025-12-17 19:06:19.352495,191,19,Wednesday,0
2025-12-17 19:11:19.352495,183,19,Wednesday,0
2025-12-17 19:16:19.352495,198,19,Wednesday,0
2025-12-17 19:21:19.352495,178,19,Wednesday,0
2025-12-17 19:26:19.352495,191,19,Wednesday,0
2025-12-17 19:31:19.352495,181,19,Wednesday,0
2025-12-17 19:36:19.352495,174,19,Wednesday,0
2025-12-17 19:41:19.352495,185,19,Wednesday,0
2025-12-17 19:46:19.352495,183,19,Wednesday,0
2025-12-17 19:51:19.352495,182,19,Wednesday,0
2025-12-17 19:56:19.352495,178,19,Wednesday,0
2025-12-17 20:01:19.352495,176,20,Wednesday,0
2025-12-17 20:06:19.352495,200,20,Wednesday,0
2025-12-17 20:11:19.352495,187,20,Wednesday,0
2025-12-17 20:16:19.352495,182,20,Wednesday,0
2025-12-17 20:21:19.352495,175,20,Wednesday,0
2025-12-17 20:26:19.352495,183,20,Wednesday,0
2025-12-17 20:31:19.352495,177,20,Wednesday,0
2025-12-17 20:36:19.352495,172,20,Wednesday,0
2025-12-17 20:41:19.352495,168,20,Wednesday,0
2025-12-17 20:46:19.352495,169,20,Wednesday,0
2025-12-17 20:51:19.352495,138,20,Wednesday,0
2025-12-17 20:56:19.352495,171,20,Wednesday,0
2025-12-17 21:01:19.352495,163,21,Wednesday,0
2025-12-17 21:06:19.352495,184,21,Wednesday,0
2025-12-17 21:11:19.352495,167,21,Wednesday,0
2025-12-17 21:16:19.352495,155,21,Wednesday,0
2025-12-17 21:21:19.352495,166,21,Wednesday,0
2025-12-17 21:26:19.352495,155,21,Wednesday,0
2025-12-17 21:31:19.352495,170,21,Wednesday,0
2025-12-17 21:36:19.352495,167,21,Wednesday,0
2025-12-17 21:41:19.352495,174,21,Wednesday,0
2025-12-17 21:46:19.352495,156,21,Wednesday,0
2025-12-17 21:51:19.352495,163,21,Wednesday,0
2025-12-17 21:56:19.352495,149,21,Wednesday,0
2025-12-17 22:01:19.352495,169,22,Wednesday,0
2025-12-17 22:06:19.352495,167,22,Wednesday,0
2025-12-17 22:11:19.352495,166,22,Wednesday,0
2025-12-17 22:16:19.352495,161,22,Wednesday,0
2025-12-17 22:21:19.352495,165,22,Wednesday,0
2025-12-17 22:26:19.352495,176,22,Wednesday,0
2025-12-17 22:31:19.352495,157,22,Wednesday,0
2025-12-17 22:36:19.352495,161,22,Wednesday,0
2025-12-17 22:41:19.352495,148,22,Wednesday,0
2025-12-17 22:46:19.352495,150,22,Wednesday,0
2025-12-17 22:51:19.352495,160,22,Wednesday,0
2025-12-17 22:56:19.352495,170,22,Wednesday,0
2025-12-17 23:01:19.352495,156,23,Wednesday,0
2025-12-17 23:06:19.352495,156,23,Wednesday,0
2025-12-17 23:11:19.352495,154,23,Wednesday,0
2025-12-17 23:16:19.352495,152,23,Wednesday,0
2025-12-17 23:21:19.352495,161,23,Wednesday,0
2025-12-17 23:26:19.352495,143,23,Wednesday,0
2025-12-17 23:31:19.352495,170,23,Wednesday,0
2025-12-17 23:36:19.352495,151,23,Wednesday,0
2025-12-17 23:41:19.352495,164,23,Wednesday,0
2025-12-17 23:46:19.352495,144,23,Wednesday,0
2025-12-17 23:51:19.352495,164,23,Wednesday,0
2025-12-17 23:56:19.352495,164,23,Wednesday,0
2025-12-18 00:01:19.352495,161,0,Thursday,0
2025-12-18 00:06:19.352495,147,0,Thursday,0
2025-12-18 00:11:19.352495,160,0,Thursday,0
2025-12-18 00:16:19.352495,145,0,Thursday,0
2025-12-18 00:21:19.352495,155,0,Thursday,0
2025-12-18 00:26:19.352495,168,0,Thursday,0
2025-12-18 00:31:19.352495,166,0,Thursday,0
2025-12-18 00:36:19.352495,158,0,Thursday,0
2025-12-18 00:41:19.352495,148,0,Thursday,0
2025-12-18 00:46:19.352495,164,0,Thursday,0
2025-12-18 00:51:19.352495,158,0,Thursday,0
2025-12-18 00:56:19.352495,135,0,Thursday,0
2025-12-18 01:01:19.352495,166,1,Thursday,0
2025-12-18 01:06:19.352495,159,1,Thursday,0
2025-12-18 01:11:19.352495,171,1,Thursday,0
2025-12-18 01:16:19.352495,149,1,Thursday,0
2025-12-18 01:21:19.352495,128,1,Thursday,0
2025-12-18 01:26:19.352495,163,1,Thursday,0
2025-12-18 01:31:19.352495,163,1,Thursday,0
2025-12-18 01:36:19.352495,144,1,Thursday,0
2025-12-18 01:41:19.352495,151,1,Thursday,0
2025-12-18 01:46:19.352495,189,1,Thursday,0
2025-12-18 01:51:19.352495,159,1,Thursday,0
2025-12-18 01:56:19.352495,170,1,Thursday,0
2025-12-18 02:01:19.352495,156,2,Thursday,0
2025-12-18 02:06:19.352495,142,2,Thursday,0
2025-12-18 02:11:19.352495,162,2,Thursday,0
2025-12-18 02:16:19.352495,162,2,Thursday,0
2025-12-18 02:21:19.352495,161,2,Thursday,0
2025-12-18 02:26:19.352495,164,2,Thursday,0
2025-12-18 02:31:19.352495,168,2,Thursday,0
2025-12-18 02:36:19.352495,165,2,Thursday,0
2025-12-18 02:41:19.352495,154,2,Thursday,0
2025-12-18 02:46:19.352495,172,2,Thursday,0
2025-12-18 02:51:19.352495,149,2,Thursday,0
2025-12-18 02:56:19.352495,148,2,Thursday,0
2025-12-18 03:01:19.352495,177,3,Thursday,0
2025-12-18 03:06:19.352495,175,3,Thursday,0
2025-12-18 03:11:19.352495,170,3,Thursday,0
2025-12-18 03:16:19.352495,157,3,Thursday,0
2025-12-18 03:21:19.352495,165,3,Thursday,0
2025-12-18 03:26:19.352495,170,3,Thursday,0
2025-12-18 03:31:19.352495,157,3,Thursday,0
2025-12-18 03:36:19.352495,167,3,Thursday,0
2025-12-18 03:41:19.352495,181,3,Thursday,0
2025-12-18 03:46:19.352495,190,3,Thursday,0
2025-12-18 03:51:19.352495,172,3,Thursday,0
2025-12-18 03:56:19.352495,185,3,Thursday,0
2025-12-18 04:01:19.352495,159,4,Thursday,0
2025-12-18 04:06:19.352495,185,4,Thursday,0
2025-12-18 04:11:19.352495,171,4,Thursday,0
2025-12-18 04:16:19.352495,183,4,Thursday,0
2025-12-18 04:21:19.352495,178,4,Thursday,0
2025-12-18 04:26:19.352495,195,4,Thursday,0
2025-12-18 04:31:19.352495,174,4,Thursday,0
2025-12-18 04:36:19.352495,190,4,Thursday,0
2025-12-18 04:41:19.352495,181,4,Thursday,0
2025-12-18 04:46:19.352495,183,4,Thursday,0
2025-12-18 04:51:19.352495,184,4,Thursday,0
2025-12-18 04:56:19.352495,178,4,Thursday,0
2025-12-18 05:01:19.352495,187,5,Thursday,0
2025-12-18 05:06:19.352495,188,5,Thursday,0
2025-12-18 05:11:19.352495,192,5,Thursday,0
2025-12-18 05:16:19.352495,191,5,Thursday,0
2025-12-18 05:21:19.352495,199,5,Thursday,0
2025-12-18 05:26:19.352495,201,5,Thursday,0
2025-12-18 05:31:19.352495,182,5,Thursday,0
2025-12-18 05:36:19.352495,202,5,Thursday,0
2025-12-18 05:41:19.352495,183,5,Thursday,0
2025-12-18 05:46:19.352495,201,5,Thursday,0
2025-12-18 05:51:19.352495,202,5,Thursday,0
2025-12-18 05:56:19.352495,178,5,Thursday,0
2025-12-18 06:01:19.352495,199,6,Thursday,0
2025-12-18 06:06:19.352495,194,6,Thursday,0
2025-12-18 06:11:19.352495,192,6,Thursday,0
2025-12-18 06:16:19.352495,214,6,Thursday,0
2025-12-18 06:21:19.352495,195,6,Thursday,0
2025-12-18 06:26:19.352495,194,6,Thursday,0
2025-12-18 06:31:19.352495,204,6,Thursday,0
2025-12-18 06:36:19.352495,211,6,Thursday,0
2025-12-18 06:41:19.352495,204,6,Thursday,0
2025-12-18 06:46:19.352495,218,6,Thursday,0
2025-12-18 06:51:19.352495,212,6,Thursday,0
2025-12-18 06:56:19.352495,186,6,Thursday,0
2025-12-18 07:01:19.352495,203,7,Thursday,0
2025-12-18 07:06:19.352495,204,7,Thursday,0
2025-12-18 07:11:19.352495,215,7,Thursday,0
2025-12-18 07:16:19.352495,185,7,Thursday,0
2025-12-18 07:21:19.352495,237,7,Thursday,0
2025-12-18 07:26:19.352495,218,7,Thursday,0
2025-12-18 07:31:19.352495,215,7,Thursday,0
2025-12-18 07:36:19.352495,226,7,Thursday,0
2025-12-18 07:41:19.352495,239,7,Thursday,0
2025-12-18 07:46:19.352495,225,7,Thursday,0
2025-12-18 07:51:19.352495,226,7,Thursday,0
2025-12-18 07:56:19.352495,219,7,Thursday,0
2025-12-18 08:01:19.352495,217,8,Thursday,0
2025-12-18 08:06:19.352495,214,8,Thursday,0
2025-12-18 08:11:19.352495,211,8,Thursday,0
2025-12-18 08:16:19.352495,214,8,Thursday,0
2025-12-18 08:21:19.352495,208,8,Thursday,0
2025-12-18 08:26:19.352495,221,8,Thursday,0
2025-12-18 08:31:19.352495,206,8,Thursday,0
2025-12-18 08:36:19.352495,225,8,Thursday,0
2025-12-18 08:41:19.352495,224,8,Thursday,0
2025-12-18 08:46:19.352495,226,8,Thursday,0
2025-12-18 08:51:19.352495,220,8,Thursday,0
2025-12-18 08:56:19.352495,257,8,Thursday,0
2025-12-18 09:01:19.352495,240,9,Thursday,0
2025-12-18 09:06:19.352495,215,9,Thursday,0
2025-12-18 09:11:19.352495,230,9,Thursday,0
2025-12-18 09:16:19.352495,222,9,Thursday,0
2025-12-18 09:21:19.352495,219,9,Thursday,0
2025-12-18 09:26:19.352495,216,9,Thursday,0
2025-12-18 09:31:19.352495,234,9,Thursday,0
2025-12-18 09:36:19.352495,224,9,Thursday,0
2025-12-18 09:41:19.352495,241,9,Thursday,0
2025-12-18 09:46:19.352495,242,9,Thursday,0
2025-12-18 09:51:19.352495,246,9,Thursday,0
2025-12-18 09:56:19.352495,224,9,Thursday,0
2025-12-18 10:01:19.352495,238,10,Thursday,0
2025-12-18 10:06:19.352495,240,10,Thursday,0
2025-12-18 10:11:19.352495,229,10,Thursday,0
2025-12-18 10:16:19.352495,227,10,Thursday,0
2025-12-18 10:21:19.352495,251,10,Thursday,0
2025-12-18 10:26:19.352495,237,10,Thursday,0
2025-12-18 10:31:19.352495,242,10,Thursday,0
2025-12-18 10:36:19.352495,228,10,Thursday,0
2025-12-18 10:41:19.352495,224,10,Thursday,0
2025-12-18 10:46:19.352495,231,10,Thursday,0
2025-12-18 10:51:19.352495,235,10,Thursday,0
2025-12-18 10:56:19.352495,226,10,Thursday,0
2025-12-18 11:01:19.352495,237,11,Thursday,0
2025-12-18 11:06:19.352495,220,11,Thursday,0
2025-12-18 11:11:19.352495,226,11,Thursday,0
2025-12-18 11:16:19.352495,244,11,Thursday,0
2025-12-18 11:21:19.352495,244,11,Thursday,0
2025-12-18 11:26:19.352495,234,11,Thursday,0
2025-12-18 11:31:19.352495,228,11,Thursday,0
2025-12-18 11:36:19.352495,228,11,Thursday,0
2025-12-18 11:41:19.352495,235,11,Thursday,0
2025-12-18 11:46:19.352495,245,11,Thursday,0
2025-12-18 11:51:19.352495,248,11,Thursday,0
2025-12-18 11:56:19.352495,234,11,Thursday,0
2025-12-18 12:01:19.352495,227,12,Thursday,0
2025-12-18 12:06:19.352495,241,12,Thursday,0
2025-12-18 12:11:19.352495,230,12,Thursday,0
2025-12-18 12:16:19.352495,233,12,Thursday,0
2025-12-18 12:21:19.352495,252,12,Thursday,0
2025-12-18 12:26:19.352495,247,12,Thursday,0
2025-12-18 12:31:19.352495,240,12,Thursday,0
2025-12-18 12:36:19.352495,225,12,Thursday,0
2025-12-18 12:41:19.352495,240,12,Thursday,0
2025-12-18 12:46:19.352495,248,12,Thursday,0
2025-12-18 12:51:19.352495,234,12,Thursday,0
2025-12-18 12:56:19.352495,251,12,Thursday,0
2025-12-18 13:01:19.352495,250,13,Thursday,0
2025-12-18 13:06:19.352495,254,13,Thursday,0
2025-12-18 13:11:19.352495,240,13,Thursday,0
2025-12-18 13:16:19.352495,242,13,Thursday,0
2025-12-18 13:21:19.352495,250,13,Thursday,0
2025-12-18 13:26:19.352495,240,13,Thursday,0
2025-12-18 13:31:19.352495,231,13,Thursday,0
2025-12-18 13:36:19.352495,231,13,Thursday,0
2025-12-18 13:41:19.352495,237,13,Thursday,0
2025-12-18 13:46:19.352495,222,13,Thursday,0
2025-12-18 13:51:19.352495,233,13,Thursday,0
2025-12-18 13:56:19.352495,245,13,Thursday,0
2025-12-18 14:01:19.352495,211,14,Thursday,0
2025-12-18 14:06:19.352495,248,14,Thursday,0
2025-12-18 14:11:19.352495,244,14,Thursday,0
2025-12-18 14:16:19.352495,227,14,Thursday,0
2025-12-18 14:21:19.352495,237,14,Thursday,0
2025-12-18 14:26:19.352495,231,14,Thursday,0
2025-12-18 14:31:19.352495,243,14,Thursday,0
2025-12-18 14:36:19.352495,240,14,Thursday,0
2025-12-18 14:41:19.352495,215,14,Thursday,0
2025-12-18 14:46:19.352495,235,14,Thursday,0
2025-12-18 14:51:19.352495,226,14,Thursday,0
2025-12-18 14:56:19.352495,229,14,Thursday,0
2025-12-18 15:01:19.352495,220,15,Thursday,0
2025-12-18 15:06:19.352495,244,15,Thursday,0
2025-12-18 15:11:19.352495,236,15,Thursday,0
2025-12-18 15:16:19.352495,218,15,Thursday,0
2025-12-18 15:21:19.352495,211,15,Thursday,0
2025-12-18 15:26:19.352495,220,15,Thursday,0
2025-12-18 15:31:19.352495,228,15,Thursday,0
2025-12-18 15:36:19.352495,225,15,Thursday,0
2025-12-18 15:41:19.352495,234,15,Thursday,0
2025-12-18 15:46:19.352495,229,15,Thursday,0
2025-12-18 15:51:19.352495,230,15,Thursday,0
2025-12-18 15:56:19.352495,223,15,Thursday,0
2025-12-18 16:01:19.352495,205,16,Thursday,0
2025-12-18 16:06:19.352495,216,16,Thursday,0
2025-12-18 16:11:19.352495,228,16,Thursday,0
2025-12-18 16:16:19.352495,216,16,Thursday,0
2025-12-18 16:21:19.352495,221,16,Thursday,0
2025-12-18 16:26:19.352495,212,16,Thursday,0
2025-12-18 16:31:19.352495,204,16,Thursday,0
2025-12-18 16:36:19.352495,212,16,Thursday,0
2025-12-18 16:41:19.352495,216,16,Thursday,0
2025-12-18 16:46:19.352495,205,16,Thursday,0
2025-12-18 16:51:19.352495,209,16,Thursday,0
2025-12-18 16:56:19.352495,201,16,Thursday,0
2025-12-18 17:01:19.352495,221,17,Thursday,0
2025-12-18 17:06:19.352495,206,17,Thursday,0
2025-12-18 17:11:19.352495,222,17,Thursday,0
2025-12-18 17:16:19.352495,222,17,Thursday,0
2025-12-18 17:21:19.352495,205,17,Thursday,0
2025-12-18 17:26:19.352495,195,17,Thursday,0
2025-12-18 17:31:19.352495,183,17,Thursday,0
2025-12-18 17:36:19.352495,189,17,Thursday,0
2025-12-18 17:41:19.352495,189,17,Thursday,0
2025-12-18 17:46:19.352495,215,17,Thursday,0
2025-12-18 17:51:19.352495,202,17,Thursday,0
2025-12-18 17:56:19.352495,204,17,Thursday,0
2025-12-18 18:01:19.352495,177,18,Thursday,0
2025-12-18 18:06:19.352495,186,18,Thursday,0
2025-12-18 18:11:19.352495,206,18,Thursday,0
2025-12-18 18:16:19.352495,199,18,Thursday,0
2025-12-18 18:21:19.352495,194,18,Thursday,0
2025-12-18 18:26:19.352495,200,18,Thursday,0
2025-12-18 18:31:19.352495,210,18,Thursday,0
2025-12-18 18:36:19.352495,191,18,Thursday,0
2025-12-18 18:41:19.352495,193,18,Thursday,0
2025-12-18 18:46:19.352495,193,18,Thursday,0
2025-12-18 18:51:19.352495,214,18,Thursday,0
2025-12-18 18:56:19.352495,169,18,Thursday,0
2025-12-18 19:01:19.352495,196,19,Thursday,0
2025-12-18 19:06:19.352495,187,19,Thursday,0
2025-12-18 19:11:19.352495,193,19,Thursday,0
2025-12-18 19:16:19.352495,180,19,Thursday,0
2025-12-18 19:21:19.352495,185,19,Thursday,0
2025-12-18 19:26:19.352495,192,19,Thursday,0
2025-12-18 19:31:19.352495,215,19,Thursday,0
2025-12-18 19:36:19.352495,191,19,Thursday,0
2025-12-18 19:41:19.352495,174,19,Thursday,0
2025-12-18 19:46:19.352495,177,19,Thursday,0
2025-12-18 19:51:19.352495,176,19,Thursday,0
2025-12-18 19:56:19.352495,162,19,Thursday,0
2025-12-18 20:01:19.352495,176,20,Thursday,0
2025-12-18 20:06:19.352495,186,20,Thursday,0
2025-12-18 20:11:19.352495,165,20,Thursday,0
2025-12-18 20:16:19.352495,188,20,Thursday,0
2025-12-18 20:21:19.352495,181,20,Thursday,0
2025-12-18 20:26:19.352495,168,20,Thursday,0
2025-12-18 20:31:19.352495,174,20,Thursday,0
2025-12-18 20:36:19.352495,190,20,Thursday,0
2025-12-18 20:41:19.352495,181,20,Thursday,0
2025-12-18 20:46:19.352495,173,20,Thursday,0
2025-12-18 20:51:19.352495,170,20,Thursday,0
2025-12-18 20:56:19.352495,173,20,Thursday,0
2025-12-18 21:01:19.352495,166,21,Thursday,0
2025-12-18 21:06:19.352495,150,21,Thursday,0
2025-12-18 21:11:19.352495,190,21,Thursday,0
2025-12-18 21:16:19.352495,171,21,Thursday,0
2025-12-18 21:21:19.352495,173,21,Thursday,0
2025-12-18 21:26:19.352495,168,21,Thursday,0
2025-12-18 21:31:19.352495,161,21,Thursday,0
2025-12-18 21:36:19.352495,166,21,Thursday,0
2025-12-18 21:41:19.352495,151,21,Thursday,0
2025-12-18 21:46:19.352495,189,21,Thursday,0
2025-12-18 21:51:19.352495,154,21,Thursday,0
2025-12-18 21:56:19.352495,155,21,Thursday,0
2025-12-18 22:01:19.352495,161,22,Thursday,0
2025-12-18 22:06:19.352495,178,22,Thursday,0
2025-12-18 22:11:19.352495,164,22,Thursday,0
2025-12-18 22:16:19.352495,151,22,Thursday,0
2025-12-18 22:21:19.352495,176,22,Thursday,0
2025-12-18 22:26:19.352495,170,22,Thursday,0
2025-12-18 22:31:19.352495,168,22,Thursday,0
2025-12-18 22:36:19.352495,170,22,Thursday,0
2025-12-18 22:41:19.352495,186,22,Thursday,0
2025-12-18 22:46:19.352495,184,22,Thursday,0
2025-12-18 22:51:19.352495,155,22,Thursday,0
2025-12-18 22:56:19.352495,178,22,Thursday,0
2025-12-18 23:01:19.352495,165,23,Thursday,0
2025-12-18 23:06:19.352495,166,23,Thursday,0
2025-12-18 23:11:19.352495,144,23,Thursday,0
2025-12-18 23:16:19.352495,159,23,Thursday,0
2025-12-18 23:21:19.352495,152,23,Thursday,0
2025-12-18 23:26:19.352495,169,23,Thursday,0
2025-12-18 23:31:19.352495,171,23,Thursday,0
2025-12-18 23:36:19.352495,139,23,Thursday,0
2025-12-18 23:41:19.352495,160,23,Thursday,0
2025-12-18 23:46:19.352495,171,23,Thursday,0
2025-12-18 23:51:19.352495,158,23,Thursday,0
2025-12-18 23:56:19.352495,167,23,Thursday,0
2025-12-19 00:01:19.352495,164,0,Friday,0
2025-12-19 00:06:19.352495,163,0,Friday,0
2025-12-19 00:11:19.352495,157,0,Friday,0
